State,ZipCode,TaxRegionName,EstimatedCombinedRate,StateRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
SC,29734,ROCK HILL,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29741,CHESTERFIELD CO SD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29742,CHESTER CO CP,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29743,SMYRNA,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29744,VAN WYCK,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29745,YORK CO CP,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29801,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29802,AIKEN,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29803,NEW ELLENTON,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29804,AIKEN,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29805,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29808,AIKEN,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29809,NEW ELLENTON,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29810,ALLENDALE CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29812,ALLENDALE CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29813,HILDA,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29816,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29817,BARNWELL CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29819,MCCORMICK,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29821,EDGEFIELD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29822,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29824,EDGEFIELD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29826,ELKO,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29827,ALLENDALE CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29828,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29829,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29831,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29832,JOHNSTON,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29834,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29835,EDGEFIELD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29836,ALLENDALE CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29838,EDGEFIELD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29839,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29840,MCCORMICK,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29841,NORTH AUGUSTA,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29842,NORTH AUGUSTA,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29843,BARNWELL CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29844,PARKSVILLE,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29845,EDGEFIELD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29846,SYCAMORE,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29847,EDGEFIELD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29848,EDGEFIELD,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29849,ALLENDALE CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29850,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29851,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29853,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29856,AIKEN CO CP,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29860,NORTH AUGUSTA,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29861,NORTH AUGUSTA,0.080000,0.060000,0.000000,0.000000,0.020000,0
SC,29899,MCCORMICK,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29901,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29902,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29903,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29904,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29905,PORT ROYAL,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29906,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29907,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29909,HARDEEVILLE,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29910,BLUFFTON,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29911,ALLENDALE CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29912,JASPER,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29913,HAMPTON,0.070000,0.060000,0.010000,0.000000,0.000000,0
SC,29914,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29915,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29916,JASPER,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29918,HAMPTON,0.070000,0.060000,0.000000,0.010000,0.000000,0
SC,29920,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29921,FURMAN,0.070000,0.060000,0.000000,0.010000,0.000000,0
SC,29922,JASPER,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29923,GIFFORD,0.070000,0.060000,0.000000,0.010000,0.000000,0
SC,29924,COLLETON CO SP,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29925,HILTON HEAD ISLAND,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29926,HILTON HEAD ISLAND,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29927,HARDEEVILLE,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29928,HILTON HEAD ISLAND,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29929,COLLETON CO SP,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29931,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29932,ALLENDALE CO CAPITAL PROJECTS TAX SL,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29933,HAMPTON,0.070000,0.060000,0.010000,0.000000,0.000000,0
SC,29934,JASPER,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29935,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29936,HARDEEVILLE,0.080000,0.060000,0.000000,0.010000,0.010000,0
SC,29938,HILTON HEAD ISLAND,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29939,SCOTIA,0.070000,0.060000,0.000000,0.010000,0.000000,0
SC,29940,YEMASSEE,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29941,BEAUFORT,0.070000,0.060000,0.000000,0.000000,0.010000,0
SC,29943,JASPER,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29944,JASPER,0.080000,0.060000,0.010000,0.000000,0.010000,0
SC,29945,JASPER,0.080000,0.060000,0.010000,0.000000,0.010000,0
